0	12
10	8
20	4
30	10
40	54
50	31
60	79
70	64
80	14
90	24
100	127
110	90
120	51
130	61
140	76
150	51
160	80
170	71
180	78
190	99
200	54
210	125
220	52
230	42
240	39
250	53
260	49
270	61
280	44
290	68
300	61
310	13
320	22
330	27
340	32
350	3
460	1
480	1
620	1
710	1
790	1
940	1
1140	1
1520	1
1860	1
2030	1
2360	2
2470	1
2510	1
2570	1
2620	1
2650	1
2710	1
2750	2
3050	1
3060	2
3170	1
3480	1
3490	1
3550	1
3780	1
4340	1
4600	1
4820	1
5000	1
5150	1
5190	1
5200	1
5330	1
5600	1
5980	1
5990	15
6000	37
6010	19
6020	40
6030	45
6040	49
6050	112
6060	45
6070	50
6080	32
6090	65
6100	48
6110	65
6120	54
6130	72
6140	76
6150	50
6160	39
6170	85
6180	95
6190	26
6200	9
6210	25
6220	53
6230	34
6240	44
6250	26
6260	40
6270	53
6280	66
6290	65
6300	17
6310	44
6320	96
6330	71
6340	97
6350	37
6360	63
6370	38
6380	70
6390	43
6400	34
6410	51
6420	12
6430	16
6440	43
6450	64
6460	31
6470	23
6480	23
6490	8
6500	32
6510	43
6520	54
6530	30
6540	33
6550	45
6560	38
6570	21
6580	48
6590	16
6600	22
6610	37
6620	26
6630	19
6640	18
6650	50
6660	23
6670	67
6680	59
6690	116
6700	37
6710	28
6720	40
6730	30
6740	23
6750	6
6760	11
6770	9
6780	21
6790	76
6800	14
6810	37
6820	44
6830	26
6840	25
6850	49
6860	27
6870	54
6880	74
6890	45
6900	34
6910	43
6920	49
6930	12
6940	24
6950	51
6960	38
6970	30
6980	38
6990	32
7000	57
7010	30
7020	51
7030	65
7040	27
7050	36
7060	19
7070	20
7080	18
7090	23
7100	26
7110	36
7120	31
7130	39
7140	17
7150	35
7160	27
7170	15
7180	21
7190	52
7200	23
7210	14
7220	19
7230	11
7240	10
7250	21
7260	13
7270	17
7280	23
7290	18
7300	22
7310	21
7320	10
7330	33
7340	19
7350	7
7360	13
7370	56
7380	29
7390	25
7400	32
7410	18
7420	43
7430	36
7440	26
7450	29
7460	53
7470	40
7480	88
7490	33
7500	22
7510	36
7520	50
7530	46
7540	15
7550	31
7560	33
7570	45
7580	49
7590	11
7600	11
7610	56
7620	36
7630	13
7640	22
7650	25
7660	22
7670	28
7680	13
7690	14
7700	10
7710	38
7720	31
7730	69
7740	41
7750	26
7760	16
7770	26
7780	35
7790	34
7800	30
7810	66
7820	50
7830	45
7840	50
7850	73
7860	55
7870	52
7880	67
7890	72
7900	67
7910	60
7920	70
7930	89
7940	76
7950	27
7960	47
7970	72
7980	112
7990	85
8000	92
8010	29
8020	110
8030	87
8040	66
8050	86
8060	75
8070	87
8080	50
8090	45
8100	110
8110	79
8120	22
8130	96
8140	63
8150	50
8160	50
8170	34
8180	77
8190	63
8200	95
8210	56
8220	85
8230	122
8240	162
8250	113
8260	59
8270	41
8280	50
8290	67
8300	70
8310	69
8320	95
8330	55
8340	126
8350	120
8360	105
8370	100
8380	84
8390	84
8400	127
8410	64
8420	83
8430	69
8440	33
8450	73
8460	78
8470	90
8480	44
8490	35
8500	60
8510	51
8520	63
8530	107
8540	51
8550	84
8560	53
8570	69
8580	60
8590	83
8600	39
8610	81
8620	110
8630	92
8640	66
8650	65
8660	53
8670	69
8680	95
8690	56
8700	43
8710	74
8720	61
8730	64
8740	61
8750	82
8760	89
8770	56
8780	70
8790	47
8800	65
8810	90
8820	83
8830	49
8840	32
8850	79
8860	40
8870	58
8880	39
8890	66
8900	155
8910	74
8920	89
8930	58
8940	111
8950	153
8960	78
8970	80
8980	48
8990	44
9000	78
9010	65
9020	70
9030	60
9040	91
9050	74
9060	33
9070	58
9080	53
9090	37
9100	27
9110	31
9120	55
9130	27
9140	49
9150	39
9160	40
9170	50
9180	114
9190	46
9200	129
9210	37
9220	62
9230	69
9240	75
9250	75
9260	65
9270	55
9280	67
9290	73
9300	99
9310	71
9320	71
9330	94
9340	61
9350	37
9360	38
9370	33
9380	47
9390	47
9400	37
9410	137
9420	165
9430	129
9440	46
9450	86
9460	60
9470	55
9480	101
9490	103
9500	73
9510	91
9520	93
9530	193
9540	84
9550	71
9560	93
9570	121
9580	65
9590	89
9600	118
9610	127
9620	134
9630	71
9640	81
9650	79
9660	51
9670	111
9680	126
9690	137
9700	94
9710	120
9720	84
9730	128
9740	61
9750	91
9760	64
9770	82
9780	105
9790	96
9800	85
9810	100
9820	130
9830	125
9840	71
9850	102
9860	89
9870	58
9880	79
9890	117
9900	73
9910	82
9920	145
9930	88
9940	98
9950	54
9960	80
9970	80
9980	34
9990	89
10000	58
10010	61
10020	59
10030	89
10040	85
10050	89
10060	53
10070	65
10080	91
10090	54
10100	32
10110	34
10120	48
10130	32
10140	26
10150	39
10160	26
10170	38
10180	24
10190	67
10200	55
10210	37
10220	69
10230	45
10240	25
10250	40
10260	37
10270	68
10280	17
10290	101
10300	44
10310	67
10320	82
10330	43
10340	78
10350	49
10360	134
10370	48
10380	38
10390	52
10400	53
10410	43
10420	89
10430	63
10440	84
10450	63
10460	185
10470	123
10480	68
10490	52
10500	83
10510	62
10520	46
10530	112
10540	69
10550	64
10560	127
10570	105
10580	107
10590	59
10600	104
10610	55
10620	96
10630	97
10640	60
10650	79
10660	67
10670	82
10680	33
10690	55
10700	43
