0	6
10	4
20	1
30	9
40	63
50	45
60	79
70	60
80	11
90	40
100	169
110	98
120	47
130	97
140	42
150	37
160	77
170	54
180	103
190	114
200	39
210	109
220	37
230	54
240	24
250	44
260	44
270	34
280	59
290	89
300	44
310	14
320	28
330	38
340	23
350	6
510	1
610	1
660	1
750	1
790	1
930	1
950	1
1030	1
1150	1
1180	1
1310	1
1320	1
1490	1
1610	1
1640	1
1790	1
2020	1
2030	2
2170	1
2450	1
2540	1
2590	1
2770	1
2800	1
2880	1
3160	1
3170	1
3200	1
3210	1
3410	1
3430	1
3460	1
4370	1
4720	1
4800	1
4810	1
4850	1
5120	1
5180	2
5540	1
5570	1
5580	1
5990	9
6000	13
6010	6
6020	13
6030	32
6040	38
6050	122
6060	55
6070	50
6080	29
6090	38
6100	46
6110	35
6120	62
6130	99
6140	45
6150	28
6160	41
6170	56
6180	78
6190	9
6200	12
6210	17
6220	26
6230	20
6240	15
6250	21
6260	22
6270	26
6280	29
6290	32
6300	7
6310	24
6320	46
6330	33
6340	43
6350	24
6360	31
6370	18
6380	41
6390	21
6400	19
6410	21
6420	6
6430	4
6440	16
6450	28
6460	13
6470	10
6480	9
6490	7
6500	10
6510	22
6520	27
6530	10
6540	15
6550	21
6560	10
6570	17
6580	24
6590	8
6600	11
6610	19
6620	12
6630	25
6640	14
6650	30
6660	19
6670	33
6680	34
6690	61
6700	17
6710	35
6720	37
6730	14
6740	15
6750	6
6760	9
6770	11
6780	14
6790	32
6800	6
6810	14
6820	27
6830	20
6840	24
6850	29
6860	12
6870	34
6880	31
6890	20
6900	18
6910	26
6920	27
6930	10
6940	18
6950	21
6960	10
6970	20
6980	25
6990	11
7000	25
7010	18
7020	21
7030	23
7040	8
7050	21
7060	16
7070	10
7080	14
7090	17
7100	12
7110	10
7120	9
7130	20
7140	11
7150	23
7160	14
7170	10
7180	10
7190	30
7200	12
7210	6
7220	5
7230	10
7240	3
7250	7
7260	9
7270	9
7280	8
7290	8
7300	13
7310	9
7320	3
7330	9
7340	10
7350	3
7360	9
7370	20
7380	18
7390	8
7400	12
7410	9
7420	31
7430	23
7440	5
7450	14
7460	21
7470	18
7480	29
7490	6
7500	20
7510	24
7520	25
7530	12
7540	10
7550	16
7560	22
7570	11
7580	17
7590	2
7600	6
7610	21
7620	11
7630	16
7640	8
7650	8
7660	8
7670	9
7680	8
7690	7
7700	4
7710	10
7720	20
7730	25
7740	17
7750	21
7760	11
7770	9
7780	14
7790	16
7800	19
7810	27
7820	16
7830	35
7840	25
7850	32
7860	28
7870	24
7880	25
7890	36
7900	31
7910	29
7920	39
7930	38
7940	27
7950	11
7960	18
7970	28
7980	41
7990	47
8000	36
8010	16
8020	34
8030	32
8040	24
8050	31
8060	39
8070	26
8080	27
8090	26
8100	36
8110	29
8120	10
8130	28
8140	17
8150	27
8160	19
8170	6
8180	40
8190	27
8200	26
8210	26
8220	88
8230	204
8240	275
8250	238
8260	100
8270	80
8280	45
8290	49
8300	76
8310	71
8320	103
8330	63
8340	157
8350	109
8360	115
8370	105
8380	112
8390	116
8400	114
8410	56
8420	98
8430	75
8440	38
8450	81
8460	89
8470	68
8480	36
8490	51
8500	57
8510	108
8520	82
8530	118
8540	62
8550	116
8560	87
8570	75
8580	87
8590	89
8600	49
8610	143
8620	99
8630	85
8640	70
8650	94
8660	65
8670	107
8680	85
8690	63
8700	80
8710	120
8720	113
8730	78
8740	88
8750	124
8760	109
8770	66
8780	105
8790	100
8800	86
8810	118
8820	80
8830	58
8840	48
8850	60
8860	49
8870	41
8880	56
8890	84
8900	146
8910	69
8920	121
8930	71
8940	94
8950	114
8960	62
8970	89
8980	64
8990	37
9000	106
9010	63
9020	66
9030	74
9040	86
9050	58
9060	28
9070	37
9080	34
9090	50
9100	27
9110	40
9120	53
9130	14
9140	46
9150	57
9160	35
9170	22
9180	79
9190	52
9200	105
9210	39
9220	50
9230	60
9240	99
9250	63
9260	58
9270	46
9280	91
9290	107
9300	80
9310	57
9320	100
9330	107
9340	58
9350	36
9360	27
9370	23
9380	45
9390	25
9400	37
9410	84
9420	110
9430	67
9440	42
9450	54
9460	45
9470	34
9480	63
9490	71
9500	59
9510	82
9520	88
9530	200
9540	72
9550	60
9560	65
9570	94
9580	55
9590	48
9600	71
9610	77
9620	112
9630	47
9640	52
9650	55
9660	59
9670	97
9680	104
9690	124
9700	81
9710	114
9720	93
9730	122
9740	77
9750	104
9760	71
9770	68
9780	87
9790	94
9800	92
9810	77
9820	109
9830	123
9840	67
9850	108
9860	60
9870	69
9880	119
9890	70
9900	42
9910	94
9920	144
9930	79
9940	102
9950	68
9960	71
9970	66
9980	30
9990	62
10000	39
10010	52
10020	44
10030	103
10040	55
10050	111
10060	44
10070	93
10080	83
10090	76
10100	21
10110	32
10120	40
10130	21
10140	22
10150	36
10160	12
10170	38
10180	18
10190	49
10200	43
10210	35
10220	60
10230	40
10240	18
10250	18
10260	29
10270	43
10280	25
10290	98
10300	34
10310	58
10320	69
10330	29
10340	66
10350	29
10360	139
10370	53
10380	32
10390	47
10400	48
10410	35
10420	87
10430	40
10440	57
10450	59
10460	180
10470	76
10480	50
10490	24
10500	79
10510	74
10520	21
10530	43
10540	48
10550	49
10560	108
10570	84
10580	84
10590	46
10600	85
10610	50
10620	83
10630	85
10640	54
10650	62
10660	65
10670	69
10680	37
10690	62
10700	41
