0	144
10	141
20	246
30	146
40	37
50	94
60	253
70	184
80	154
90	289
100	75
110	125
120	120
130	220
140	192
150	160
160	85
170	408
180	126
190	97
200	55
210	84
220	129
230	48
240	105
250	217
260	145
270	25
280	69
290	62
300	41
920	7
990	7
1240	2
1870	1
2180	4
2850	2
2860	1
2920	1
2990	3
3150	1
3280	4
3350	1
5980	1
5990	45
6000	82
6010	401
6020	132
6030	96
6040	43
6050	75
6060	133
6070	36
6080	127
6090	229
6100	134
6110	20
6120	70
6130	50
6140	55
6150	9
6160	9
6170	27
6180	22
6190	17
6200	15
6210	21
6220	24
6230	52
6240	30
6250	46
6260	3
6270	12
6280	24
6290	32
6300	57
6310	15
6320	53
6330	13
6340	12
6350	17
6360	46
6370	23
6380	11
6390	11
6400	15
6410	36
6420	22
6430	20
6440	15
6450	28
6460	33
6470	30
6480	27
6490	17
6500	21
6510	42
6520	24
6530	21
6540	33
6550	5
6560	14
6570	49
6580	15
6590	23
6600	45
6610	32
6620	29
6630	65
6640	66
6650	74
6660	20
6670	47
6680	38
6690	27
6700	29
6710	12
6720	7
6730	9
6740	5
6750	23
6760	18
6770	24
6780	42
6790	3
6800	28
6810	7
6820	9
6830	25
6840	46
6850	49
6860	24
6870	76
6880	72
6890	9
6900	48
6910	21
6920	27
6930	24
6940	28
6950	19
6960	39
6970	25
6980	36
6990	36
7000	12
7010	4
7020	18
7030	14
7040	2
7050	13
7060	12
7070	31
7080	15
7090	36
7100	25
7110	10
7120	28
7130	14
7140	17
7150	85
7160	26
7170	18
7180	17
7190	14
7200	6
7210	9
7220	22
7230	8
7240	7
7250	17
7260	30
7270	15
7280	4
7290	25
7300	14
7320	7
7330	19
7340	19
7350	7
7360	13
7370	6
7380	33
7390	16
7400	1
7410	14
7420	24
7430	19
7440	33
7450	15
7460	34
7470	27
7480	36
7490	18
7500	10
7510	30
7520	27
7530	38
7540	9
7550	5
7560	11
7570	10
7580	53
7590	17
7600	6
7610	16
7620	30
7630	26
7640	24
7650	11
7660	1
7670	9
7680	40
7690	48
7700	24
7710	19
7720	21
7730	21
7740	8
7750	25
7760	41
7770	37
7780	30
7790	57
7800	8
7810	70
7820	39
7830	23
7840	55
7850	53
7860	104
7870	60
7880	58
7890	46
7900	57
7910	19
7920	66
7930	34
7940	45
7950	79
7960	14
7970	25
7980	84
7990	50
8000	46
8010	23
8020	68
8030	74
8040	22
8050	47
8060	75
8070	23
8080	46
8090	30
8100	26
8110	30
8120	15
8130	29
8140	86
8150	20
8160	42
8170	53
8180	32
8190	70
8200	512
8210	358
8220	134
8230	239
8240	192
8250	150
8260	172
8270	207
8280	173
8290	156
8300	237
8310	249
8320	237
8330	241
8340	108
8350	170
8360	353
8370	97
8380	220
8390	169
8400	76
8410	235
8420	181
8430	156
8440	106
8450	137
8460	70
8470	165
8480	331
8490	133
8500	156
8510	217
8520	154
8530	159
8540	153
8550	272
8560	76
8570	277
8580	198
8590	122
8600	155
8610	134
8620	125
8630	190
8640	146
8650	118
8660	274
8670	120
8680	304
8690	120
8700	122
8710	202
8720	206
8730	122
8740	194
8750	162
8760	268
8770	170
8780	188
8790	115
8800	98
8810	63
8820	136
8830	60
8840	194
8850	116
8860	242
8870	98
8880	233
8890	142
8900	184
8910	152
8920	138
8930	117
8940	88
8950	119
8960	205
8970	55
8980	72
8990	67
9000	109
9010	84
9020	43
9030	49
9040	44
9050	37
9060	68
9070	60
9080	100
9090	39
9100	74
9110	116
9120	81
9130	40
9140	107
9150	99
9160	174
9170	84
9180	77
9190	76
9200	148
9210	150
9220	74
9230	98
9240	172
9250	109
9260	131
9270	94
9280	105
9290	89
9300	33
9310	26
9320	17
9330	27
9340	61
9350	72
9360	61
9370	91
9380	73
9390	64
9400	63
9410	81
9420	64
9430	77
9440	183
9450	247
9460	153
9470	166
9480	152
9490	613
9500	226
9510	164
9520	237
9530	175
9540	108
9550	305
9560	103
9570	240
9580	204
9590	105
9600	184
9610	168
9620	155
9630	269
9640	207
9650	185
9660	278
9670	202
9680	146
9690	146
9700	156
9710	214
9720	135
9730	132
9740	237
9750	96
9760	196
9770	135
9780	321
9790	335
9800	159
9810	266
9820	202
9830	131
9840	184
9850	200
9860	96
9870	170
9880	270
9890	108
9900	303
9910	114
9920	159
9930	149
9940	80
9950	121
9960	58
9970	195
9980	141
9990	225
10000	58
10010	332
10020	107
10030	223
10040	369
10050	109
10060	129
10070	70
10080	85
10090	63
10100	50
10110	107
10120	44
10130	93
10140	81
10150	235
10160	68
10170	109
10180	122
10190	122
10200	20
10210	76
10220	119
10230	88
10240	108
10250	105
10260	156
10270	147
10280	159
10290	130
10300	331
10310	126
10320	602
10330	125
10340	44
10350	168
10360	101
10370	106
10380	356
10390	174
10400	133
10410	172
10420	617
10430	312
10440	139
10450	66
10460	205
10470	100
10480	93
10490	212
10500	112
10510	210
10520	278
10530	279
10540	388
10550	134
10560	201
10570	124
10580	249
10590	343
10600	233
10610	140
10620	182
10630	164
10640	119
10650	297
10660	31
